x,t
3.515816403116505118e+00,-1.257928244322663147e+00
3.522105877898466630e+00,-1.226479287825151587e+00
3.528395352680428143e+00,-1.195030389939064186e+00
3.534684827462389656e+00,-1.163581548493632489e+00
3.540974302244351168e+00,-1.132132761398491283e+00
3.547263777026312681e+00,-1.100684026640700530e+00
3.553553251808274194e+00,-1.069235342281878332e+00
3.559842726590235706e+00,-1.037786706455437802e+00
3.566132201372197219e+00,-1.006338117363927864e+00
3.572421676154158732e+00,-9.748895732764717437e-01
3.578711150936120244e+00,-9.434410725263031594e-01
3.585000625718082201e+00,-9.119926135083877838e-01
3.591290100500043714e+00,-8.805441946771388473e-01
3.597579575282005226e+00,-8.490958145442153437e-01
3.603869050063966739e+00,-8.176474716764001727e-01
3.610158524845928252e+00,-7.861991646935599931e-01
3.616447999627889764e+00,-7.547508922666770204e-01
3.622737474409851277e+00,-7.233026531159572059e-01
3.629026949191812790e+00,-6.918544460090059189e-01
3.635316423973774302e+00,-6.604062697590729059e-01
3.641605898755735815e+00,-6.289581232233611985e-01
3.647895373537697328e+00,-5.975100053013990831e-01
3.654184848319658840e+00,-5.660619149334733535e-01
3.660474323101620353e+00,-5.346138510991185200e-01
3.666763797883582310e+00,-5.031658128156628607e-01
3.673053272665543822e+00,-4.717177991368304291e-01
3.679342747447505335e+00,-4.402698091513901346e-01
3.685632222229466848e+00,-4.088218419818607785e-01
3.691921697011428360e+00,-3.773738967832587221e-01
3.698211171793389873e+00,-3.459259727418952934e-01
3.704500646575351386e+00,-3.144780690742177143e-01
3.710790121357312898e+00,-2.830301850256917717e-01
3.717079596139274411e+00,-2.515823198697297869e-01
3.723369070921235924e+00,-2.201344729066514461e-01
3.729658545703197436e+00,-1.886866434626917055e-01
3.735948020485158949e+00,-1.572388308890371178e-01
3.742237495267120462e+00,-1.257910345609039027e-01
3.748526970049082419e+00,-9.434325387664710405e-02
3.754816444831043931e+00,-6.289548825690438605e-02
3.761105919613005444e+00,-3.144773714377002705e-02
3.767395394394966956e+00,0.000000000000000000e+00
3.773684869176928469e+00,3.144772369175274918e-02
3.779974343958889982e+00,6.289543442967548970e-02
3.786263818740851494e+00,9.434313269350358411e-02
3.792553293522813007e+00,1.257908189452070502e-01
3.798842768304774520e+00,1.572384936296469249e-01
3.805132243086736032e+00,1.886861571752076472e-01
3.811421717868697545e+00,2.201338099944090132e-01
3.817711192650659058e+00,2.515814524844941502e-01
3.824000667432621015e+00,2.830290850279935100e-01
3.830290142214582527e+00,3.144767079932702103e-01
3.836579616996544040e+00,3.459243217350458366e-01
3.842869091778505553e+00,3.773719265949058155e-01
3.849158566560467065e+00,4.088195229017834720e-01
3.855448041342428578e+00,4.402671109724307641e-01
3.861737516124390091e+00,4.717146911118694774e-01
3.868026990906351603e+00,5.031622636138237681e-01
3.874316465688313116e+00,5.346098287611420474e-01
3.880605940470274628e+00,5.660573868261957742e-01
3.886895415252236141e+00,5.975049380712693647e-01
3.893184890034197654e+00,6.289524827489350045e-01
3.899474364816159166e+00,6.604000211024096956e-01
3.905763839598121123e+00,6.918475533659034227e-01
3.912053314380082636e+00,7.232950797649522201e-01
3.918342789162044149e+00,7.547426005167405805e-01
3.924632263944005661e+00,7.861901158304087645e-01
3.930921738725967174e+00,8.176376259073521169e-01
3.937211213507928687e+00,8.490851309415061721e-01
3.943500688289890199e+00,8.805326311196264299e-01
3.949790163071851712e+00,9.119801266215503688e-01
3.956079637853813225e+00,9.434276176204559050e-01
3.962369112635774737e+00,9.748751042831074187e-01
3.968658587417736250e+00,1.006322586770093785e+00
3.974948062199697763e+00,1.037770065236055750e+00
3.981237536981659275e+00,1.069217539829907082e+00
3.987527011763621232e+00,1.100665010695047741e+00
3.993816486545582745e+00,1.132112477969566378e+00
4.000105961327544257e+00,1.163559941786437513e+00
4.006395436109505326e+00,1.195007402273710717e+00
4.012684910891467283e+00,1.226454859554694465e+00
4.018974385673428351e+00,1.257902313748129330e+00
4.025263860455390308e+00,1.289349764968360290e+00
4.031553335237352265e+00,1.320797213325494823e+00
4.037842810019313333e+00,1.352244658925565446e+00
4.044132284801275290e+00,1.383692101870675373e+00
4.050421759583236359e+00,1.415139542259149508e+00
4.056711234365198315e+00,1.446586980185669447e+00
4.063000709147159384e+00,1.478034415741410257e+00
4.069290183929121341e+00,1.509481849014171928e+00
4.075579658711082409e+00,1.540929280088501940e+00
4.081869133493044366e+00,1.572376709045814280e+00
4.088158608275005435e+00,1.603824135964512010e+00
4.094448083056967391e+00,1.635271560920093847e+00
4.100737557838928460e+00,1.666718983985258973e+00
4.107027032620890417e+00,1.698166405230017162e+00
4.113316507402852373e+00,1.729613824721786486e+00
4.119605982184813442e+00,1.761061242525485682e+00
4.125895456966775399e+00,1.792508658703630076e+00
4.132184931748736467e+00,1.823956073316420401e+00
4.138474406530698424e+00,1.855403486421828063e+00
4.144763881312659493e+00,1.886850898075676852e+00
4.151053356094621449e+00,1.918298308331722879e+00
4.157342830876582518e+00,1.949745717241732734e+00
4.163632305658544475e+00,1.981193124855554544e+00
4.169921780440505543e+00,2.012640531221190798e+00
4.176211255222467500e+00,2.044087936384867632e+00
4.182500730004428569e+00,2.075535340391096994e+00
4.188790204786390525e+00,2.106982743282744153e+00
4.195079679568352482e+00,2.138430145101086310e+00
4.201369154350313551e+00,2.169877545885873005e+00
4.207658629132275507e+00,2.201324945675379396e+00
4.213948103914236576e+00,2.232772344506463114e+00
4.220237578696198533e+00,2.264219742414621095e+00
4.226527053478159601e+00,2.295667139434030446e+00
4.232816528260121558e+00,2.327114535597605283e+00
4.239106003042082627e+00,2.358561930937041140e+00
4.245395477824044583e+00,2.390009325482857605e+00
4.251684952606005652e+00,2.421456719264446278e+00
4.257974427387967609e+00,2.452904112310109852e+00
4.264263902169928677e+00,2.484351504647101194e+00
4.270553376951890634e+00,2.515798896301665977e+00
4.276842851733852591e+00,2.547246287299076428e+00
4.283132326515813659e+00,2.578693677663670414e+00
4.289421801297775616e+00,2.610141067418881633e+00
4.295711276079736685e+00,2.641588456587280476e+00
4.302000750861698641e+00,2.673035845190597115e+00
4.308290225643659710e+00,2.704483233249758811e+00
4.314579700425621667e+00,2.735930620784916556e+00
4.320869175207582735e+00,2.767378007815477048e+00
4.327158649989544692e+00,2.798825394360127561e+00
4.333448124771505761e+00,2.830272780436862590e+00
4.339737599553467717e+00,2.861720166063012272e+00
4.346027074335428786e+00,2.893167551255261927e+00
4.352316549117390743e+00,2.924614936029682255e+00
4.358606023899352699e+00,2.956062320401745325e+00
4.364895498681313768e+00,2.987509704386352993e+00
4.371184973463275725e+00,3.018957087997852895e+00
4.377474448245236793e+00,3.050404471250063310e+00
4.383763923027198750e+00,3.081851854156289150e+00
4.390053397809159819e+00,3.113299236729345054e+00
4.396342872591121775e+00,3.144746618981569597e+00
4.402632347373082844e+00,3.176194000924843053e+00
4.408921822155044801e+00,3.207641382570606936e+00
4.415211296937005869e+00,3.239088763929879988e+00
4.421500771718967826e+00,3.270536145013272389e+00
4.427790246500929783e+00,3.301983525830999966e+00
4.434079721282890851e+00,3.333430906392901960e+00
4.440369196064852808e+00,3.364878286708451682e+00
4.446658670846813877e+00,3.396325666786774278e+00
4.452948145628775833e+00,3.427773046636653831e+00
4.459237620410736902e+00,3.459220426266551129e+00
4.465527095192698859e+00,3.490667805684610769e+00
4.471816569974659927e+00,3.522115184898680695e+00
4.478106044756621884e+00,3.553562563916313977e+00
4.484395519538582953e+00,3.585009942744784794e+00
4.490684994320544909e+00,3.616457321391100876e+00
4.496974469102505978e+00,3.647904699862005273e+00
4.503263943884467935e+00,3.679352078163995898e+00
4.509553418666429891e+00,3.710799456303327304e+00
4.515842893448390960e+00,3.742246834286024892e+00
4.522132368230352917e+00,3.773694212117888469e+00
4.528421843012313985e+00,3.805141589804502900e+00
4.534711317794275942e+00,3.836588967351248769e+00
4.541000792576237011e+00,3.868036344763305934e+00
4.547290267358198967e+00,3.899483722045660627e+00
4.553579742140160036e+00,3.930931099203117896e+00
4.559869216922121993e+00,3.962378476240303371e+00
4.566158691704083061e+00,3.993825853161670381e+00
4.572448166486045018e+00,4.025273229971507050e+00
4.578737641268006087e+00,4.056720606673945184e+00
4.585027116049968043e+00,4.088167983272962047e+00
4.591316590831930000e+00,4.119615359772387464e+00
4.597606065613891069e+00,4.151062736175910928e+00
4.603895540395853025e+00,4.182510112487081599e+00
4.610185015177814094e+00,4.213957488709320742e+00
4.616474489959776051e+00,4.245404864845923498e+00
4.622763964741737119e+00,4.276852240900058888e+00
4.629053439523699076e+00,4.308299616874782245e+00
4.635342914305660145e+00,4.339746992773033440e+00
4.641632389087622101e+00,4.371194368597645763e+00
4.647921863869583170e+00,4.402641744351345920e+00
4.654211338651545127e+00,4.434089120036759368e+00
4.660500813433506195e+00,4.465536495656415639e+00
4.666790288215468152e+00,4.496983871212750117e+00
4.673079762997430109e+00,4.528431246708107594e+00
4.679369237779391177e+00,4.559878622144745819e+00
4.685658712561353134e+00,4.591325997524840830e+00
4.691948187343314203e+00,4.622773372850485174e+00
4.698237662125276159e+00,4.654220748123696794e+00
4.704527136907237228e+00,4.685668123346415470e+00
4.710816611689199185e+00,4.717115498520513484e+00
4.717106086471160253e+00,4.748562873647788507e+00
4.723395561253122210e+00,4.780010248729977818e+00
4.729685036035083279e+00,4.811457623768749414e+00
4.735974510817045235e+00,4.842904998765710900e+00
4.742263985599006304e+00,4.874352373722411258e+00
4.748553460380968261e+00,4.905799748640340852e+00
4.754842935162930218e+00,4.937247123520936753e+00
4.761132409944891286e+00,4.968694498365580969e+00
4.767421884726853243e+00,5.000141873175603990e+00
4.773711359508814311e+00,5.031589247952288346e+00
4.780000834290776268e+00,5.063036622696868605e+00
4.786290309072737337e+00,5.094483997410534926e+00
4.792579783854699293e+00,5.125931372094431282e+00
4.798869258636660362e+00,5.157378746749660792e+00
4.805158733418622319e+00,5.188826121377283940e+00
4.811448208200583387e+00,5.220273495978323908e+00
4.817737682982545344e+00,5.251720870553764797e+00
4.824027157764506413e+00,5.283168245104555183e+00
4.830316632546468369e+00,5.314615619631608112e+00
4.836606107328430326e+00,5.346062994135801105e+00
4.842895582110391395e+00,5.377510368617981484e+00
4.849185056892353352e+00,5.408957743078966374e+00
4.855474531674314420e+00,5.440405117519539147e+00
4.861764006456276377e+00,5.471852491940454755e+00
4.868053481238237445e+00,5.503299866342443281e+00
4.874342956020199402e+00,5.534747240726202833e+00
4.880632430802160471e+00,5.566194615092410203e+00
4.886921905584122428e+00,5.597641989441715538e+00
4.893211380366083496e+00,5.629089363774745891e+00
4.899500855148045453e+00,5.660536738092101672e+00
4.905790329930006521e+00,5.691984112394365525e+00
4.912079804711968478e+00,5.723431486682095226e+00
4.918369279493930435e+00,5.754878860955829012e+00
4.924658754275891503e+00,5.786326235216085578e+00
4.930948229057853460e+00,5.817773609463362305e+00
4.937237703839814529e+00,5.849220983698142362e+00
4.943527178621776486e+00,5.880668357920887601e+00
4.949816653403737554e+00,5.912115732132043888e+00
4.956106128185699511e+00,5.943563106332039325e+00
4.962395602967660579e+00,5.975010480521287803e+00
4.968685077749622536e+00,6.006457854700187227e+00
4.974974552531583605e+00,6.037905228869121288e+00
4.981264027313545562e+00,6.069352603028459470e+00
4.987553502095506630e+00,6.100799977178557043e+00
4.993842976877468587e+00,6.132247351319755069e+00
5.000132451659430544e+00,6.163694725452383949e+00
5.006421926441391612e+00,6.195142099576761652e+00
5.012711401223353569e+00,6.226589473693191934e+00
5.019000876005314637e+00,6.258036847801971447e+00
5.025290350787276594e+00,6.289484221903380856e+00
5.031579825569237663e+00,6.320931595997695496e+00
5.037869300351199620e+00,6.352378970085176491e+00
5.044158775133160688e+00,6.383826344166077860e+00
5.050448249915122645e+00,6.415273718240642964e+00
5.056737724697083713e+00,6.446721092309106282e+00
5.063027199479045670e+00,6.478168466371695189e+00
5.069316674261006739e+00,6.509615840428624622e+00
5.075606149042968696e+00,6.541063214480105970e+00
5.081895623824930652e+00,6.572510588526341735e+00
5.088185098606891721e+00,6.603957962567523765e+00
5.094474573388853678e+00,6.635405336603840354e+00
5.100764048170814746e+00,6.666852710635472690e+00
5.107053522952776703e+00,6.698300084662593079e+00
5.113342997734737772e+00,6.729747458685368500e+00
5.119632472516699728e+00,6.761194832703960600e+00
5.125921947298660797e+00,6.792642206718523923e+00
5.132211422080622754e+00,6.824089580729207682e+00
5.138500896862583822e+00,6.855536954736155764e+00
5.144790371644545779e+00,6.886984328739506722e+00
5.151079846426506847e+00,6.918431702739393785e+00
5.157369321208468804e+00,6.949879076735944849e+00
5.163658795990430761e+00,6.981326450729282485e+00
5.169948270772391830e+00,7.012773824719527482e+00
5.176237745554353786e+00,7.044221198706793530e+00
5.182527220336314855e+00,7.075668572691190761e+00
5.188816695118276812e+00,7.107115946672825757e+00
5.195106169900237880e+00,7.138563320651801547e+00
5.201395644682199837e+00,7.170010694628215830e+00
5.207685119464160906e+00,7.201458068602162754e+00
5.213974594246122862e+00,7.232905442573734689e+00
5.220264069028083931e+00,7.264352816543018676e+00
5.226553543810045888e+00,7.295800190510099981e+00
5.232843018592006956e+00,7.327247564475060315e+00
5.239132493373968913e+00,7.358694938437977839e+00
5.245421968155930870e+00,7.390142312398928937e+00
5.251711442937891938e+00,7.421589686357986437e+00
5.258000917719853895e+00,7.453037060315219620e+00
5.264290392501814964e+00,7.484484434270695985e+00
5.270579867283776920e+00,7.515931808224481259e+00
5.276869342065737989e+00,7.547379182176637613e+00
5.283158816847699946e+00,7.578826556127225444e+00
5.289448291629661014e+00,7.610273930076303373e+00
5.295737766411622971e+00,7.641721304023928241e+00
5.302027241193584040e+00,7.673168677970151563e+00
5.308316715975545996e+00,7.704616051915026631e+00
5.314606190757507953e+00,7.736063425858603182e+00
5.320895665539469022e+00,7.767510799800929178e+00
5.327185140321430978e+00,7.798958173742050803e+00
5.333474615103392047e+00,7.830405547682012468e+00
5.339764089885354004e+00,7.861852921620856804e+00
5.346053564667315072e+00,7.893300295558626445e+00
5.352343039449277029e+00,7.924747669495360469e+00
5.358632514231238098e+00,7.956195043431097957e+00
5.364921989013200054e+00,7.987642417365874437e+00
5.371211463795161123e+00,8.019089791299727210e+00
5.377500938577123080e+00,8.050537165232688253e+00
5.383790413359084148e+00,8.081984539164793091e+00
5.390079888141046105e+00,8.113431913096071924e+00
5.396369362923008062e+00,8.144879287026554948e+00
5.402658837704969130e+00,8.176326660956272363e+00
5.408948312486931087e+00,8.207774034885252590e+00
5.415237787268892156e+00,8.239221408813522274e+00
5.421527262050854112e+00,8.270668782741108060e+00
5.427816736832815181e+00,8.302116156668036595e+00
5.434106211614777138e+00,8.333563530594330970e+00
5.440395686396738206e+00,8.365010904520014279e+00
5.446685161178700163e+00,8.396458278445109613e+00
5.452974635960661232e+00,8.427905652369638290e+00
5.459264110742623188e+00,8.459353026293621625e+00
5.465553585524584257e+00,8.490800400217080934e+00
5.471843060306546214e+00,8.522247774140033982e+00
5.478132535088508170e+00,8.553695148062500309e+00
5.484422009870469239e+00,8.585142521984497677e+00
5.490711484652431196e+00,8.616589895906043850e+00
5.497000959434392264e+00,8.648037269827154816e+00
5.503290434216354221e+00,8.679484643747848338e+00
5.509579908998315290e+00,8.710932017668138627e+00
5.515869383780277246e+00,8.742379391588039894e+00
5.522158858562238315e+00,8.773826765507568126e+00
5.528448333344200272e+00,8.805274139426735758e+00
5.534737808126161340e+00,8.836721513345557000e+00
5.541027282908123297e+00,8.868168887264044287e+00
5.547316757690084366e+00,8.899616261182210053e+00
5.553606232472046322e+00,8.931063635100066733e+00
5.559895707254008279e+00,8.962511009017624986e+00
5.566185182035969348e+00,8.993958382934897244e+00
5.572474656817931304e+00,9.025405756851892392e+00
5.578764131599892373e+00,9.056853130768621085e+00
5.585053606381854330e+00,9.088300504685093983e+00
5.591343081163815398e+00,9.119747878601319968e+00
5.597632555945777355e+00,9.151195252517307921e+00
5.603922030727738424e+00,9.182642626433066724e+00
5.610211505509700380e+00,9.214090000348605258e+00
5.616500980291661449e+00,9.245537374263932406e+00
5.622790455073623406e+00,9.276984748179053497e+00
5.629079929855584474e+00,9.308432122093979189e+00
5.635369404637546431e+00,9.339879496008716586e+00
5.641658879419508388e+00,9.371326869923269243e+00
5.647948354201469456e+00,9.402774243837647816e+00
5.654237828983431413e+00,9.434221617751855860e+00
5.660527303765392482e+00,9.465668991665900478e+00
5.666816778547354438e+00,9.497116365579788777e+00
5.673106253329315507e+00,9.528563739493524309e+00
5.679395728111277464e+00,9.560011113407117733e+00
5.685685202893238532e+00,9.591458487320569049e+00
5.691974677675200489e+00,9.622905861233885361e+00
5.698264152457161558e+00,9.654353235147073775e+00
5.704553627239123514e+00,9.685800609060134292e+00
5.710843102021084583e+00,9.717247982973074016e+00
5.717132576803046540e+00,9.748695356885900054e+00
5.723422051585008496e+00,9.780142730798612405e+00
5.729711526366969565e+00,9.811590104711218174e+00
5.736001001148931522e+00,9.843037478623720915e+00
5.742290475930892590e+00,9.874484852536124180e+00
5.748579950712854547e+00,9.905932226448431521e+00
5.754869425494815616e+00,9.937379600360646492e+00
5.761158900276777572e+00,9.968826974272772645e+00
5.767448375058738641e+00,1.000027434818480998e+01
5.773737849840700598e+00,1.003172172209676560e+01
5.780027324622661666e+00,1.006316909600864307e+01
5.786316799404623623e+00,1.009461646992044237e+01
5.792606274186584692e+00,1.012606384383216707e+01
5.798895748968546648e+00,1.015751121774382071e+01
5.805185223750508605e+00,1.018895859165540685e+01
5.811474698532469674e+00,1.022040596556692904e+01
5.817764173314431631e+00,1.025185333947838728e+01
5.824053648096392699e+00,1.028330071338978513e+01
5.830343122878354656e+00,1.031474808730112258e+01
5.836632597660315724e+00,1.034619546121240319e+01
5.842922072442277681e+00,1.037764283512363050e+01
5.849211547224238750e+00,1.040909020903480453e+01
5.855501022006200706e+00,1.044053758294592882e+01
5.861790496788161775e+00,1.047198495685700337e+01
5.868079971570123732e+00,1.050343233076803173e+01
5.874369446352084800e+00,1.053487970467901391e+01
5.880658921134046757e+00,1.056632707858995346e+01
5.886948395916008714e+00,1.059777445250085037e+01
5.893237870697969782e+00,1.062922182641170821e+01
5.899527345479931739e+00,1.066066920032252696e+01
5.905816820261892808e+00,1.069211657423330664e+01
5.912106295043854765e+00,1.072356394814405078e+01
5.918395769825815833e+00,1.075501132205475940e+01
5.924685244607777790e+00,1.078645869596543605e+01
5.930974719389738858e+00,1.081790606987608072e+01
5.937264194171700815e+00,1.084935344378669342e+01
5.943553668953661884e+00,1.088080081769727769e+01
5.949843143735623840e+00,1.091224819160783355e+01
5.956132618517584909e+00,1.094369556551836098e+01
5.962422093299546866e+00,1.097514293942885999e+01
5.968711568081508823e+00,1.100659031333933413e+01
5.975001042863469891e+00,1.103803768724978340e+01
5.981290517645431848e+00,1.106948506116020781e+01
5.987579992427392916e+00,1.110093243507061089e+01
5.993869467209354873e+00,1.113237980898099266e+01
6.000158941991315942e+00,1.116382718289135312e+01
6.006448416773277899e+00,1.119527455680169226e+01
6.012737891555238967e+00,1.122672193071201363e+01
6.019027366337200924e+00,1.125816930462231369e+01
6.025316841119161992e+00,1.128961667853259598e+01
6.031606315901123949e+00,1.132106405244286051e+01
6.037895790683085906e+00,1.135251142635310728e+01
6.044185265465046974e+00,1.138395880026333984e+01
6.050474740247008931e+00,1.141540617417355463e+01
6.056764215028970000e+00,1.144685354808375521e+01
6.063053689810931957e+00,1.147830092199394159e+01
6.069343164592893025e+00,1.150974829590411375e+01
6.075632639374854982e+00,1.154119566981427170e+01
6.081922114156816050e+00,1.157264304372441899e+01
6.088211588938778007e+00,1.160409041763455207e+01
6.094501063720739076e+00,1.163553779154467449e+01
6.100790538502701033e+00,1.166698516545478270e+01
6.107080013284662101e+00,1.169843253936488026e+01
6.113369488066624058e+00,1.172987991327496715e+01
6.119658962848586015e+00,1.176132728718504339e+01
6.125948437630547083e+00,1.179277466109511252e+01
6.132237912412509040e+00,1.182422203500517099e+01
6.138527387194470109e+00,1.185566940891521881e+01
6.144816861976432065e+00,1.188711678282525952e+01
6.151106336758393134e+00,1.191856415673528957e+01
6.157395811540355091e+00,1.195001153064531252e+01
6.163685286322316159e+00,1.198145890455532836e+01
6.169974761104278116e+00,1.201290627846533710e+01
6.176264235886239184e+00,1.204435365237533517e+01
6.182553710668201141e+00,1.207580102628532615e+01
6.188843185450162210e+00,1.210724840019531356e+01
6.195132660232124167e+00,1.213869577410529388e+01
6.201422135014086123e+00,1.217014314801526709e+01
6.207711609796047192e+00,1.220159052192523319e+01
6.214001084578009149e+00,1.223303789583519574e+01
6.220290559359970217e+00,1.226448526974515119e+01
6.226580034141932174e+00,1.229593264365509953e+01
6.232869508923893243e+00,1.232738001756504431e+01
6.239158983705855199e+00,1.235882739147498199e+01
6.245448458487816268e+00,1.239027476538491612e+01
6.251737933269778225e+00,1.242172213929484670e+01
6.258027408051739293e+00,1.245316951320477372e+01
6.264316882833701250e+00,1.248461688711469364e+01
6.270606357615662318e+00,1.251606426102461000e+01
6.276895832397624275e+00,1.254751163493452282e+01
6.283185307179586232e+00,1.257895900884443208e+01
